132,"কমিউনিটি হল নির্মাণ, পাৱৈমুখ",,,,300000,2018-19,,,,1,1,2025-03-15 09:31:25.274+00,2025-03-15 09:31:25.274+00,,FALSE,
133,"কমিউনিটি হল নির্মাণ, ১৪ নং লাইন, মাৰ্ঘেৰিটা টি ই",,,,200000,2018-19,,,,1,1,2025-03-15 09:31:25.274+00,2025-03-15 09:31:25.274+00,,FALSE,
134,"কমিউনিটি হল নির্মাণ, ১৪ নং মাৰ্ঘেৰিটা টি ই",,,,200000,2018-19,,,,1,1,2025-03-15 09:31:25.274+00,2025-03-15 09:31:25.274+00,,FALSE,
135,"ফিটিং আৰু ফিক্সিং পি পি জি আই চাঁট, নিউ কলনী কমিউনিটি হল",,,,300000,2018-19,,,,1,1,2025-03-15 09:31:25.274+00,2025-03-15 09:31:25.274+00,,FALSE,
136,"কমিউনিটি হল উন্নয়ন, চেগুণবাৰী",,,,200000,2018-19,,,,1,1,2025-03-15 09:31:25.274+00,2025-03-15 09:31:25.274+00,,FALSE,
137,"কমিউনিটি হল নির্মাণ, প'ল' খেলপথাৰ",,,,250000,2018-19,,,,1,1,2025-03-15 09:31:25.274+00,2025-03-15 09:31:25.274+00,,FALSE,
138,"টাই সাংস্কৃতিক বিকাশ কেন্দ্র নির্মাণ, বৰগোলাই",,,,500000,2018-19,,,,1,1,2025-03-15 09:31:25.274+00,2025-03-15 09:31:25.274+00,,FALSE,
139,"কমিউনিটি হল নির্মাণ, শাকুমজান, এই চি বিৰ কাষত",,,,200000,2018-19,,,,1,1,2025-03-15 09:31:25.274+00,2025-03-15 09:31:25.274+00,,FALSE,
140,"কমিউনিটি হল নির্মাণ, ৬ নং লাইন লিডু টি ই, গীর্জা ঘৰৰ কাষত",,,,300000,2018-19,,,,1,1,2025-03-15 09:31:25.274+00,2025-03-15 09:31:25.274+00,,FALSE,
141,"কমিউনিটি হল নির্মাণ, ৬ নং লাইন, লিডু টি ই",,,,200000,2018-19,,,,1,1,2025-03-15 09:31:25.274+00,2025-03-15 09:31:25.274+00,,FALSE,
142,"ৰঙ্গমঞ্চ নির্মাণ, অমৃত গাঁও",,,,500000,2018-19,,,,1,1,2025-03-15 09:31:25.274+00,2025-03-15 09:31:25.274+00,,FALSE,
143,"কমিউনিটি হল নির্মাণ, নিউ কেনিয়াৰ কাষত",,,,200000,2018-19,,,,1,1,2025-03-15 09:31:25.274+00,2025-03-15 09:31:25.274+00,,FALSE,
144,"ৰঙ্গমঞ্চ নির্মাণ, ৩ নং উদয়পুৰ",,,,300000,2018-19,,,,1,1,2025-03-15 09:31:25.274+00,2025-03-15 09:31:25.274+00,,FALSE,
145,জাগুণ কেন্দ্রীয় নামঘৰ নিৰ্মাণ,,,,500000,2018-19,,,,1,1,2025-03-15 09:31:25.274+00,2025-03-15 09:31:25.274+00,,FALSE,
146,উত্তৰ মাৰ্ঘেৰিটা নামঘৰৰ চাৰিসীমাৰ বেৰ নির্মাণ,,,,150000,2018-19,,,,1,1,2025-03-15 09:31:25.274+00,2025-03-15 09:31:25.274+00,,FALSE,
147,"কমিউনিটি চেন্টাৰ নিৰ্মাণ, ৪ নং মাকুম পথাৰ, শিৱ মন্দিৰৰ কাষত",,,,500000,2018-19,,,,1,1,2025-03-15 09:31:25.274+00,2025-03-15 09:31:25.274+00,,FALSE,
148,"নামঘৰ নিৰ্মাণ, চিৰু গাঁও",,,,200000,2018-19,,,,1,1,2025-03-15 09:31:25.274+00,2025-03-15 09:31:25.274+00,,FALSE,
149,লিডু ৰে'লৱে নামঘৰ পুননির্মাণ,,,,200000,2018-19,,,,1,1,2025-03-15 09:31:25.274+00,2025-03-15 09:31:25.274+00,,FALSE,
150,"চাৰিসীমাৰ বেৰ নিৰ্মাণ, শ্রীশ্রীঅনিৰুদ্ধদেৱ মায়ামৰা কমিউনিটি হল",,,,120000,2018-19,,,,1,1,2025-03-15 09:31:25.274+00,2025-03-15 09:31:25.274+00,,FALSE,
151,চিনিয়ৰ চিটিজেন কমিউনিটি হলৰ উন্নয়ন,,,,200000,2018-19,,,,1,1,2025-03-15 09:31:25.274+00,2025-03-15 09:31:25.274+00,,FALSE,
152,২নং সোণজান গাঁও হৰি নামঘৰ পুনৰনিৰ্মাণ,,,,200000,2019-20,,,,1,1,2025-03-15 09:31:25.274+00,2025-03-15 09:31:25.274+00,,FALSE,
153,শ্রীমন্ত শংকৰদেৱ নামঘৰ (মদাৰখাট প্রাথমিক শাখা) পুনৰনিৰ্মাণ,,,,300000,2019-20,,,,1,1,2025-03-15 09:31:25.274+00,2025-03-15 09:31:25.274+00,,FALSE,
154,১নং মহং চাৰিআলিৰ ৰংগমঞ্চ উন্নয়ন,,,,400000,2019-20,,,,1,1,2025-03-15 09:31:25.274+00,2025-03-15 09:31:25.274+00,,FALSE,
155,২নং মহং দেউৰী গাঁৱৰ সাংস্কৃতিক ভৱন নির্মাণ,,,,200000,2019-20,,,,1,1,2025-03-15 09:31:25.274+00,2025-03-15 09:31:25.274+00,,FALSE,
156,কৃষ্টি সাধনা কেন্দ্র (ৰিতু কঠালগুৰি) ভৱন নির্মাণ,,,,100000,2019-20,,,,1,1,2025-03-15 09:31:25.274+00,2025-03-15 09:31:25.274+00,,FALSE,
157,বৰহোলোং ৰংগমঞ্চৰ সীমাৰ পকী বেৰা নিৰ্মাণ,,,,400000,2019-20,,,,1,1,2025-03-15 09:31:25.274+00,2025-03-15 09:31:25.274+00,,FALSE,
158,টিলিঙা মন্দিৰৰ কাষত কমিউনিটি হল নির্মাণ,,,,500000,2019-20,,,,1,1,2025-03-15 09:31:25.274+00,2025-03-15 09:31:25.274+00,,FALSE,
159,দুৱাৰমাৰা গাঁও পঞ্চায়তৰ কাষত কমিউনিটি হল নির্মাণ,,,,300000,2019-20,,,,1,1,2025-03-15 09:31:25.274+00,2025-03-15 09:31:25.274+00,,FALSE,
160,ব্রহ্মাজান তিনিআলিৰ ৰংগমঞ্চ উন্নয়ন,,,,500000,2019-20,,,,1,1,2025-03-15 09:31:25.274+00,2025-03-15 09:31:25.274+00,,FALSE,
161,আই খেৰসূতি প্রাথমিক শাখা নামঘৰ (খাটাংপানী)ৰ উন্নয়ন,,,,200000,2019-20,,,,1,1,2025-03-15 09:31:25.274+00,2025-03-15 09:31:25.274+00,,FALSE,
162,উলুপ গাঁৱৰ লক্ষী মন্দিৰৰ কমিউনিটি হল নির্মাণ,,,,200000,2019-20,,,,1,1,2025-03-15 09:31:25.274+00,2025-03-15 09:31:25.274+00,,FALSE,
163,ৰিতুপথাৰ নামঘৰ নির্মাণ,,,,200000,2019-20,,,,1,1,2025-03-15 09:31:25.274+00,2025-03-15 09:31:25.274+00,,FALSE,
164,খামান পথাৰ কমিউনিটি চেন্টাৰৰ সীমাৰ পৰ্কী বেৰা নিৰ্মাণ,,,,300000,2019-20,,,,1,1,2025-03-15 09:31:25.274+00,2025-03-15 09:31:25.274+00,,FALSE,
165,বাঘমৰা কমিউনিটি হলৰ উন্নয়ন,,,,270000,2019-20,,,,1,1,2025-03-15 09:31:25.274+00,2025-03-15 09:31:25.274+00,,FALSE,
166,কমিউনিটি হল নির্মাণ দিহিং বেপ্টিষ্ট চাৰ্চৰ কাষত,,,,300000,2019-20,,,,1,1,2025-03-15 09:31:25.274+00,2025-03-15 09:31:25.274+00,,FALSE,
167,হনুমান মন্দিৰৰ কাষত কমিউনিটি হল নির্মাণ,,,,200000,2019-20,,,,1,1,2025-03-15 09:31:25.274+00,2025-03-15 09:31:25.274+00,,FALSE,
168,কমিউনিটি হল নির্মাণ বুদ্ধিচ গোম্বাৰ কাষত,,,,200000,2019-20,,,,1,1,2025-03-15 09:31:25.274+00,2025-03-15 09:31:25.274+00,,FALSE,
169,অলেখ মহিমা নামঘৰ নিৰ্মাণ,,,,250000,2019-20,,,,1,1,2025-03-15 09:31:25.274+00,2025-03-15 09:31:25.274+00,,FALSE,
170,নগাঁও নতুন নামঘৰৰ উন্নয়ন,,,,250000,2019-20,,,,1,1,2025-03-15 09:31:25.274+00,2025-03-15 09:31:25.274+00,,FALSE,
171,কমিউনিটি হল নির্মাণ শিৱ মন্দিৰ নামঘৰ বস্তি লাইন,,,,250000,2019-20,,,,1,1,2025-03-15 09:31:25.274+00,2025-03-15 09:31:25.274+00,,FALSE,
172,জ্যেষ্ঠ নাগৰিকৰ কমিউনিটি হলৰ উন্নয়ন,,,,300000,2019-20,,,,1,1,2025-03-15 09:31:25.274+00,2025-03-15 09:31:25.274+00,,FALSE,
173,বৰগোলাই কলিয়ৰী সত্রীয়া বিকাশ কেন্দ্রৰ কমিউনিটি হল নির্মাণ,,,,250000,2019-20,,,,1,1,2025-03-15 09:31:25.274+00,2025-03-15 09:31:25.274+00,,FALSE,
174,বৰগোলাই কলিয়ৰী শ্বহীদ বেদী উন্নয়ন,,,,250000,2019-20,,,,1,1,2025-03-15 09:31:25.274+00,2025-03-15 09:31:25.274+00,,FALSE,
175,লিডু বজাৰ কমিউনিটি হল নির্মাণ,,,,500000,2019-20,,,,1,1,2025-03-15 09:31:25.274+00,2025-03-15 09:31:25.274+00,,FALSE,
176,লিডু কেন্দ্রীয় ৰংগমঞ্চৰ উন্নয়ন,,,,500000,2019-20,,,,1,1,2025-03-15 09:31:25.274+00,2025-03-15 09:31:25.274+00,,FALSE,
177,"কমিউনিটি হল নির্মাণ, শালেকী বস্তি",,,,300000,2019-20,,,,1,1,2025-03-15 09:31:25.274+00,2025-03-15 09:31:25.274+00,,FALSE,
178,৬নং চার্চৰ কমিউনিটি হল নির্মাণ,,,,200000,2019-20,,,,1,1,2025-03-15 09:31:25.274+00,2025-03-15 09:31:25.274+00,,FALSE,
179,টকলং পাৰিজাত মহিলা সমিতিৰ কমিউনিটি হল নির্মাণ,,,,500000,2019-20,,,,1,1,2025-03-15 09:31:25.274+00,2025-03-15 09:31:25.274+00,,FALSE,
180,হাৱাইপথাৰ খেলপথাৰৰ কমিউনিটি হল নির্মাণ,,,,300000,2019-20,,,,1,1,2025-03-15 09:31:25.274+00,2025-03-15 09:31:25.274+00,,FALSE,
181,উদয়পুৰ নামঘৰ পুনৰ নিৰ্মাণ,,,,300000,2019-20,,,,1,1,2025-03-15 09:31:25.274+00,2025-03-15 09:31:25.274+00,,FALSE,
182,ন মাইল দুর্গা মন্দিৰৰ কমিউনিটি হল নির্মাণ,,,,400000,2019-20,,,,1,1,2025-03-15 09:31:25.274+00,2025-03-15 09:31:25.274+00,,FALSE,
183,লাকলা মিৰি গাঁও গণেশ মন্দিৰৰ কমিউনিটি হল নির্মাণ,,,,200000,2019-20,,,,1,1,2025-03-15 09:31:25.274+00,2025-03-15 09:31:25.274+00,,FALSE,
184,টিংকু পথাৰ চার্চ গৃহ টাইলচ্ প্রদান আৰু স্থাপন,,,,200000,2019-20,,,,1,1,2025-03-15 09:31:25.274+00,2025-03-15 09:31:25.274+00,,FALSE,
185,ৰিতু কঠালগুৰি মহিলা কমিউনিটি হল,,,,300000,2020-21,,,,1,1,2025-03-15 09:31:25.274+00,2025-03-15 09:31:25.274+00,,FALSE,
186,ভূঞা গাঁও ৰংগমঞ্চ,,,,500000,2020-21,,,,1,1,2025-03-15 09:31:25.274+00,2025-03-15 09:31:25.274+00,,FALSE,
187,৩নং পেঙেৰী গণেশ মন্দিৰ কমিউনিটি হল,,,,200000,2020-21,,,,1,1,2025-03-15 09:31:25.274+00,2025-03-15 09:31:25.274+00,,FALSE,
188,পেঙেৰী চাহ বাগিচা কমিউনিটি হল,,,,200000,2020-21,,,,1,1,2025-03-15 09:31:25.274+00,2025-03-15 09:31:25.274+00,,FALSE,
189,চাও চেংৰাং উলুপ ফুৰালুং নামঘৰ চাৰি সীমাৰ পকী বেন নির্মাণ,,,,300000,2020-21,,,,1,1,2025-03-15 09:31:25.274+00,2025-03-15 09:31:25.274+00,,FALSE,
190,"নগাপাৰা কমিউনিটি হল উন্নতকৰণ, পাৱৈ",,,,200000,2020-21,,,,1,1,2025-03-15 09:31:25.274+00,2025-03-15 09:31:25.274+00,,FALSE,
191,শিৱ মন্দিৰ নিচু লাইন কমিউনিটি হল,,,,300000,2020-21,,,,1,1,2025-03-15 09:31:25.274+00,2025-03-15 09:31:25.274+00,,FALSE,
192,ৰাধা মাধৱ মন্দিৰ কমিউনিটি হল উন্নতকৰণ,,,,500000,2020-21,,,,1,1,2025-03-15 09:31:25.274+00,2025-03-15 09:31:25.274+00,,FALSE,
193,গ্রাম পূজা খান কমিউনিটি হল উন্নতকৰণ,,,,200000,2020-21,,,,1,1,2025-03-15 09:31:25.274+00,2025-03-15 09:31:25.274+00,,FALSE,
194,"লিডু ট্রেফিক কলনী, কালীবাৰী কমিউনিটি হল",,,,500000,2020-21,,,,1,1,2025-03-15 09:31:25.274+00,2025-03-15 09:31:25.274+00,,FALSE,
195,নৱজ্যোতি ৰংগমঞ্চ নির্মাণ,,,,500000,2020-21,,,,1,1,2025-03-15 09:31:25.274+00,2025-03-15 09:31:25.274+00,,FALSE,
196,কেনীয়া লেখাপানী গাঁও পঞ্চায়ত ৰংগমঞ্চ,,,,500000,2020-21,,,,1,1,2025-03-15 09:31:25.274+00,2025-03-15 09:31:25.274+00,,FALSE,
197,চাইনেকি গাঁও কমিউনিটি হল (Phase-II),,,,400000,2020-21,,,,1,1,2025-03-15 09:31:25.274+00,2025-03-15 09:31:25.274+00,,FALSE,
198,উদয়পুৰ কমিউনিটি হল,,,,400000,2020-21,,,,1,1,2025-03-15 09:31:25.274+00,2025-03-15 09:31:25.274+00,,FALSE,
199,অৰুণমুখী যুৱ সংঘ নির্মাণ,,,,250000,2020-21,,,,1,1,2025-03-15 09:31:25.274+00,2025-03-15 09:31:25.274+00,,FALSE,
200,পেঙেৰী চাৰিআলি কমিউনিটি হলৰ উন্নতিকৰণ,,,,300000,2020-21,,,,1,1,2025-03-15 09:31:25.274+00,2025-03-15 09:31:25.274+00,,FALSE,
201,টেকেৰীডুবাৰ মহিলা কমিউনিটি হল নির্মাণ,,,,200000,2020-21,,,,1,1,2025-03-15 09:31:25.274+00,2025-03-15 09:31:25.274+00,,FALSE,
202,ইনথেম এন.চি. ৰিজাৰ্ডৰ কমিউনিটি হল নির্মাণ,,,,250000,2020-21,,,,1,1,2025-03-15 09:31:25.274+00,2025-03-15 09:31:25.274+00,,FALSE,
203,২নং আলুবাৰী কমিউনিটি হললৈ যোৱা পথ আৰু চৌহদৰ পকীবেৰ নিৰ্মাণ,,,,250000,2020-21,,,,1,1,2025-03-15 09:31:25.274+00,2025-03-15 09:31:25.274+00,,FALSE,
204,খামানপথাৰ কমিউনিটি হল উন্নতকৰণ,,,,150000,2020-21,,,,1,1,2025-03-15 09:31:25.274+00,2025-03-15 09:31:25.274+00,,FALSE,
205,খামানপথাৰ সৎনামী কমিউনিটি হল উন্নতকৰণ,,,,250000,2020-21,,,,1,1,2025-03-15 09:31:25.274+00,2025-03-15 09:31:25.274+00,,FALSE,
206,দিহিং ১৯ নং লাইনৰ কমিউনিটি হল উন্নতকৰণ (কালীমন্দিৰৰ কাষত),,,,120000,2020-21,,,,1,1,2025-03-15 09:31:25.274+00,2025-03-15 09:31:25.274+00,,FALSE,
207,দিহিং ১৯ নং লাইন কমিউনিটি হল নির্মাণ (ডাঙৰীয়া থানৰ কাষত),,,,200000,2020-21,,,,1,1,2025-03-15 09:31:25.274+00,2025-03-15 09:31:25.274+00,,FALSE,
208,মাঘেৰিটা উকীল সন্থাৰ ভৱন উন্নতকৰণ,,,,500000,2020-21,,,,1,1,2025-03-15 09:31:25.274+00,2025-03-15 09:31:25.274+00,,FALSE,
209,১নং মাকুম সার্বজনীন কালীমন্দিৰৰ কমিউনিটি হল উন্নতকৰণ,,,,150000,2020-21,,,,1,1,2025-03-15 09:31:25.274+00,2025-03-15 09:31:25.274+00,,FALSE,
210,৩নং ৱাৰ্ডৰ সদৰ জামা মছজিদৰ কমিউনিটি হল উন্নতকৰণ,,,,300000,2020-21,,,,1,1,2025-03-15 09:31:25.274+00,2025-03-15 09:31:25.274+00,,FALSE,
211,মাৰ্ঘেৰিটা চাহ বাগিচাৰ বস্তী লাইনত কমিউনিটি হল নির্মাণ,,,,250000,2020-21,,,,1,1,2025-03-15 09:31:25.274+00,2025-03-15 09:31:25.274+00,,FALSE,
212,লিডু কণিষ্ঠ মহাবিদ্যালয়ৰ প্ৰশাসনিক ভৱন উন্নতকৰণ,,,,400000,2020-21,,,,1,1,2025-03-15 09:31:25.274+00,2025-03-15 09:31:25.274+00,,FALSE,
213,জাগুন পাঁচমাইলৰ কমিউনিটি হল নির্মাণ,,,,500000,2020-21,,,,1,1,2025-03-15 09:31:25.274+00,2025-03-15 09:31:25.274+00,,FALSE,
214,জাগুন দহমাইলৰ বিষ্ণুপুৰ কমিউনিটি হলৰ চৌহদৰ পকীবেৰা নিৰ্মাণ,,,,200000,2020-21,,,,1,1,2025-03-15 09:31:25.274+00,2025-03-15 09:31:25.274+00,,FALSE,
215,পাৱৈ চেন্টাৰ কমিউনিটি হলৰ চাৰিসীমাৰ পৰ্কীবেৰ নিৰ্মাণ,,,,200000,2020-21,,,,1,1,2025-03-15 09:31:25.274+00,2025-03-15 09:31:25.274+00,,FALSE,
216,মাকুমপথাৰ ত্রিবেণী ক্লাবৰ গৃহ নির্মাণ,,,,300000,2015-16,,,,1,2,2025-03-15 09:31:25.274+00,2025-03-15 09:31:25.274+00,,FALSE,
217,পেঙেৰী বজাৰ চাৰিআলিত নলা নির্মাণ,,,,500000,2015-16,,,,1,2,2025-03-15 09:31:25.274+00,2025-03-15 09:31:25.274+00,,FALSE,
218,কেটেটং ৰাজখোৱা গাঁৱত বিৰচা মুণ্ডা প্রেক্ষাগৃহ নির্মাণ,,,,200000,2015-16,,,,1,2,2025-03-15 09:31:25.274+00,2025-03-15 09:31:25.274+00,,FALSE,
219,উলুপত তাই আহোম সাংস্কৃতিক বিকাশ কেন্দ্র নির্মাণ,,,,200000,2015-16,,,,1,2,2025-03-15 09:31:25.274+00,2025-03-15 09:31:25.274+00,,FALSE,
220,বিজুলীবন পুৰণা বজাৰৰ নলা নিৰ্মাণ,,,,400000,2015-16,,,,1,2,2025-03-15 09:31:25.274+00,2025-03-15 09:31:25.274+00,,FALSE,
221,১নং বৰহোলোং ন-গাঁও নৱজ্যোতি যুৱ সংঘৰ গৃহ নিৰ্মাণ,,,,300000,2015-16,,,,1,2,2025-03-15 09:31:25.274+00,2025-03-15 09:31:25.274+00,,FALSE,
222,বৰডুমচা বজাৰৰ নলা নির্মাণ,,,,400000,2015-16,,,,1,2,2025-03-15 09:31:25.274+00,2025-03-15 09:31:25.274+00,,FALSE,
223,লিটঙত মৰাণ সাংস্কৃতিক কেন্দ্র নির্মাণ,,,,200000,2015-16,,,,1,2,2025-03-15 09:31:25.274+00,2025-03-15 09:31:25.274+00,,FALSE,
224,কঠালগুৰিত মৰাণ জনগোষ্ঠী কলা-কৃষ্টি আৰু সংৰক্ষণ কেন্দ্র নির্মাণ,,,,1000000,2016-17,,,,1,2,2025-03-15 09:31:25.274+00,2025-03-15 09:31:25.274+00,,FALSE,
225,পেঙেৰীত টাই আহোম চ্যুকাফা ভৱন নির্মাণ,,,,1000000,2016-17,,,,1,2,2025-03-15 09:31:25.274+00,2025-03-15 09:31:25.274+00,,FALSE,
226,পাৱৈমুখত বৌদ্ধ কমিউনিটি চেন্টাৰ নিৰ্মাণ,,,,1000000,2016-17,,,,1,2,2025-03-15 09:31:25.274+00,2025-03-15 09:31:25.274+00,,FALSE,
227,ডিবঙত শংকৰদেৱ শিশু নিকেতনৰ বাবদ,,,,1000000,2016-17,,,,1,2,2025-03-15 09:31:25.274+00,2025-03-15 09:31:25.274+00,,FALSE,
228,মাকুম পথাৰত শংকৰদেৱ শিশু নিকেতন নিৰ্মাণ,,,,1000000,2016-17,,,,1,2,2025-03-15 09:31:25.274+00,2025-03-15 09:31:25.274+00,,FALSE,
229,"কমিউনিটি হল নির্মাণ, মাৰ্ঘেৰিটা, নেপালী শিব মন্দিৰৰ ওচৰত",,,,1000000,2016-17,,,,1,2,2025-03-15 09:31:25.274+00,2025-03-15 09:31:25.274+00,,FALSE,
230,"কমিউনিটি কেন্দ্র নির্মাণ, মাৰ্ঘেৰিটা, মিলন মন্দিৰৰ ওচৰত",,,,1000000,2016-17,,,,1,2,2025-03-15 09:31:25.274+00,2025-03-15 09:31:25.274+00,,FALSE,
231,২নং ডুমডুমা নগাঁও প্রাথমিক বিদ্যালয়ৰ কোঠা নির্মাণ,,,,596000,2017-18,,,,1,2,2025-03-15 09:31:25.274+00,2025-03-15 09:31:25.274+00,,FALSE,
232,বৰহোলোং এম. ই. স্কুল আৰু বৰহোলোং চৰকাৰী প্ৰাথমিক বিদ্যালয়ৰ সীমা-পকীবেৰ নিৰ্মাণ,,,,510000,2017-18,,,,1,2,2025-03-15 09:31:25.274+00,2025-03-15 09:31:25.274+00,,FALSE,
233,কথা আদর্শ এম. ই. স্কুলৰ পকীগৃহ নির্মাণ,,,,885000,2017-18,,,,1,2,2025-03-15 09:31:25.274+00,2025-03-15 09:31:25.274+00,,FALSE,
234,আদর্শ বিদ্যা মন্দিৰ এম. ই. স্কুল গৃহ মেৰামতি আৰু নতুন মাৰ্ঘেৰিটা প্রাথমিক বিদ্যালয়ৰ সীমাৰ পকীবেৰ নিৰ্মাণ,,,,526000,2017-18,,,,1,2,2025-03-15 09:31:25.274+00,2025-03-15 09:31:25.274+00,,FALSE,
235,১নং ডুমডুমা নগাঁও কুঁহিপাঠ প্রাথমিক বিদ্যালয় গৃহ নির্মাণ,,,,596000,2017-18,,,,1,2,2025-03-15 09:31:25.274+00,2025-03-15 09:31:25.274+00,,FALSE,
236,২নং তৰাণী এল. পি. স্কুলৰ কোঠা নিৰ্মাণ আৰু শান্তিপুৰ এম. ই. স্কুল মেৰামতি,,,,827000,2017-18,,,,1,2,2025-03-15 09:31:25.274+00,2025-03-15 09:31:25.274+00,,FALSE,
237,বুঢ়ীদিহিং সাহিত্য সভা ভবন নির্মাণ,,,,3000000,2017-18,,,,1,2,2025-03-15 09:31:25.274+00,2025-03-15 09:31:25.274+00,,FALSE,
238,টাইফাকে মিউজিয়াম আৰু সাংস্কৃতিক কেন্দ্র নিংগাম,,,,1500000,2017-18,,,,1,2,2025-03-15 09:31:25.274+00,2025-03-15 09:31:25.274+00,,FALSE,
239,বৰডুমচা অতিথিশালাৰ আন্তঃগাঁঠনি উন্নয়ন,,,,2000000,2017-18,,,,1,2,2025-03-15 09:31:25.274+00,2025-03-15 09:31:25.274+00,,FALSE,
240,পেঙেৰী চাৰিআলি চ্যুকাফা সমন্বয় ক্ষেত্র নির্মাণ,,,,3000000,2017-18,,,,1,2,2025-03-15 09:31:25.274+00,2025-03-15 09:31:25.274+00,,FALSE,
241,শ্রীশ্রীঅনিৰুদ্ধদেৱ অতিথিশালা নির্মাণ,,,,2000000,2017-18,,,,1,2,2025-03-15 09:31:25.274+00,2025-03-15 09:31:25.274+00,,FALSE,
242,"প্রেক্ষাগৃহ নির্মাণ, পেঙেৰী প্রগতিশীল সংঘ",,,,2000000,2018-19,,,,1,2,2025-03-15 09:31:25.274+00,2025-03-15 09:31:25.274+00,,FALSE,
243,বৰডুমচা কমিউনিটি হল নির্মাণ,,,,2500000,2018-19,,,,1,2,2025-03-15 09:31:25.274+00,2025-03-15 09:31:25.274+00,,FALSE,
244,নেপালী সাহিত্য সভা ভৱন নির্মাণ,,,,5000000,2018-19,,,,1,2,2025-03-15 09:31:25.274+00,2025-03-15 09:31:25.274+00,,FALSE,
245,"ষ্ট্ৰীট লাইট স্থাপন, জাগুণ বজাৰ",,,,1250000,2018-19,,,,1,2,2025-03-15 09:31:25.274+00,2025-03-15 09:31:25.274+00,,FALSE,
246,"সাহিত্য সভা গেট নির্মাণ, পেঙেৰী নগৰ",,,,1000000,2018-19,,,,1,2,2025-03-15 09:31:25.274+00,2025-03-15 09:31:25.274+00,,FALSE,
247,"গেষ্ট হাউচ নির্মাণ, মাৰ্ঘেৰিটা বুদ্ধ বিহাৰ",,,,5000000,2018-19,,,,1,2,2025-03-15 09:31:25.274+00,2025-03-15 09:31:25.274+00,,FALSE,
248,"গেষ্ট হাউচ নির্মাণ, মুলাং খামটি বৃদ্ধ বিহাৰ",,,,5000000,2018-19,,,,1,2,2025-03-15 09:31:25.274+00,2025-03-15 09:31:25.274+00,,FALSE,
249,"সোনোৱাল কছাৰী কলা -কৃষ্টি বিকাশ কেন্দ্র নির্মাণ, মাধৱপুৰ বৰডুমচা",,,,1000000,2018-19,,,,1,2,2025-03-15 09:31:25.274+00,2025-03-15 09:31:25.274+00,,FALSE,
250,"প্রাণবন্ত কমিউনিটি হল কেন্দ্র নির্মাণ, মাৰ্ঘেৰিটা নগৰ, মিলন মন্দিৰৰ কাষত",,,,500000,2018-19,,,,1,2,2025-03-15 09:31:25.274+00,2025-03-15 09:31:25.274+00,,FALSE,
251,"সাংস্কৃতিক হল নির্মাণ, জাগুণ বজাৰ",,,,1000000,2018-19,,,,1,2,2025-03-15 09:31:25.274+00,2025-03-15 09:31:25.274+00,,FALSE,
252,"সাংস্কৃতিক হল নির্মাণ, উদয়পুৰ",,,,1000000,2018-19,,,,1,2,2025-03-15 09:31:25.274+00,2025-03-15 09:31:25.274+00,,FALSE,
253,"গেষ্ট হাউচ নির্মাণ, মাকুমকিল্লা সৎসংগ বিহাৰ",,,,1000000,2018-19,,,,1,2,2025-03-15 09:31:25.274+00,2025-03-15 09:31:25.274+00,,FALSE,
254,"মঞ্চ নির্মাণ, মাকুমকিল্লা",,,,500000,2018-19,,,,1,2,2025-03-15 09:31:25.274+00,2025-03-15 09:31:25.274+00,,FALSE,
255,ৰতনি পথাৰ নামঘৰ,,,,250000,2018-19,,,,1,2,2025-03-15 09:31:25.274+00,2025-03-15 09:31:25.274+00,,FALSE,
256,উত্তৰ মাৰ্ঘেৰিটা নতুন নামঘৰ,,,,250000,2018-19,,,,1,2,2025-03-15 09:31:25.274+00,2025-03-15 09:31:25.274+00,,FALSE,
257,১নং দিবং নামঘৰ,,,,250000,2018-19,,,,1,2,2025-03-15 09:31:25.274+00,2025-03-15 09:31:25.274+00,,FALSE,
258,১নং নৱজ্যোতি হৰি মন্দিৰ,,,,250000,2018-19,,,,1,2,2025-03-15 09:31:25.274+00,2025-03-15 09:31:25.274+00,,FALSE,
259,৪নং মাকুমপথাৰ নামঘৰ,,,,250000,2018-19,,,,1,2,2025-03-15 09:31:25.274+00,2025-03-15 09:31:25.274+00,,FALSE,
260,ইটাখোলা নামঘৰ,,,,250000,2018-19,,,,1,2,2025-03-15 09:31:25.274+00,2025-03-15 09:31:25.274+00,,FALSE,
261,পার্বতীপুৰ ফুলবাৰী নামঘৰ,,,,250000,2018-19,,,,1,2,2025-03-15 09:31:25.274+00,2025-03-15 09:31:25.274+00,,FALSE,
262,১নং বৰগোলাই নামঘৰ,,,,250000,2018-19,,,,1,2,2025-03-15 09:31:25.274+00,2025-03-15 09:31:25.274+00,,FALSE,
263,কঁঠালগুৰি মায়ামৰা নামঘৰ,,,,250000,2018-19,,,,1,2,2025-03-15 09:31:25.274+00,2025-03-15 09:31:25.274+00,,FALSE,
264,১নং তালপথাৰ হৰি মন্দিৰ,,,,250000,2018-19,,,,1,2,2025-03-15 09:31:25.274+00,2025-03-15 09:31:25.274+00,,FALSE,
265,মিহলীৰিতু নামঘৰ,,,,250000,2018-19,,,,1,2,2025-03-15 09:31:25.274+00,2025-03-15 09:31:25.274+00,,FALSE,
266,নলনী বৰ নামঘৰ,,,,250000,2018-19,,,,1,2,2025-03-15 09:31:25.274+00,2025-03-15 09:31:25.274+00,,FALSE,
